app_id,name,slug,success,match_method,document_id,error
cdc4d81e-4c01-444f-beea-78cb89814f28,Phaxio,phaxio,True,Skipped - pricing data already exists (Matched by app_id),67db135800f5576d75706313,
85ec81c5-472f-44a3-8018-f7b414eaf263,BatchLeads,batchleads,True,Skipped - pricing data already exists (Matched by app_id),67db136800f5576d757063c7,
8be85f19-5d5d-45ff-8803-721b362f652d,Umso,umso,True,Skipped - pricing data already exists (Matched by app_id),67db136800f5576d757063cd,
f0ec437f-2456-4901-baac-63dddc1fcc88,Personal AI,personal-ai,True,Skipped - pricing data already exists (Matched by app_id),67db136800f5576d757063d0,
2d5bdf2b-2f17-4079-8b79-f9b13e18899d,Brevo,brevo,True,Skipped - pricing data already exists (Matched by app_id),67daf06900f5576d756beeb0,
aec9d9aa-c89c-431a-9863-86ee357e37ed,BugHerd,bugherd,True,Skipped - pricing data already exists (Matched by app_id),67db137a00f5576d757064b3,
a259f42d-d4b7-4c69-b48a-30d21210f7c5,Goodcall,goodcall,True,Skipped - pricing data already exists (Matched by app_id),67db138700f5576d7570657f,
98df74d5-fc0f-4367-8016-21f622480394,Agolix,agolix,True,Skipped - pricing data already exists (Matched by app_id),67db138700f5576d75706585,
6698c79f-df05-41fe-8757-9718968bd8bd,LeagueApps,leagueapps,True,Skipped - pricing data already exists (Matched by app_id),67db138700f5576d7570658c,
90a6c80c-8ec4-49ee-9ecd-d9f613939d77,Twilio,twilio,True,Skipped - pricing data already exists (Matched by app_id),67daf47600f5576d756c7858,
1b3c1531-e12e-46a0-810c-0d12a0962f7b,Airparser,airparser,True,Skipped - pricing data already exists (Matched by app_id),67db139800f5576d75706621,
933881c0-5d42-42b9-b135-5cb0699e10e6,Telegram,telegram,True,Skipped - pricing data already exists (Matched by app_id),67daf47600f5576d756c7861,
39b8a26d-4743-4467-9f08-e5b70ef19fce,Pipefy,pipefy,True,Skipped - pricing data already exists (Matched by app_id),67dafcbe00f5576d756d9041,
1072296a-e6a3-4b54-aadb-60b765721ce3,BoothBook,boothbook,True,Skipped - pricing data already exists (Matched by app_id),67db13a600f5576d757066e1,
ef3016b6-419e-4f62-89bf-e8ca44483e01,Corsizio,corsizio,True,Skipped - pricing data already exists (Matched by app_id),67db13a600f5576d757066e6,
993dfe6d-c23b-4303-a62c-307f2db0fb33,mallabe Images,mallabe,True,Skipped - pricing data already exists (Matched by app_id),67db13a600f5576d757066f0,
5da710eb-eaa9-495d-8219-b258aec3fdb7,LinkedIn,linkedin,True,Skipped - pricing data already exists (Matched by app_id),67daf76000f5576d756cda27,
ecc4a544-f2f8-49f0-ad62-167be453c61a,Easyship,easyship,True,Skipped - pricing data already exists (Matched by app_id),67db13a600f5576d757066f4,
131673df-7343-43e5-8a80-5a1943b384ac,Roam Research,roam-research,True,Skipped - pricing data already exists (Matched by app_id),67db13ba00f5576d7570680b,
bc7fa071-c9ae-4d56-9f5c-a6c0de4211de,Strava,strava,True,Skipped - pricing data already exists (Matched by app_id),67daf76000f5576d756cda2a,
c34e0f0d-a7b5-47ab-903d-d3d93d3680aa,SalesViewer,salesviewer,True,Skipped - pricing data already exists (Matched by app_id),67db13ba00f5576d75706810,
bec7275e-7801-4e0c-a5b7-00be5247b979,Cognito Forms,cognito-forms,True,Skipped - pricing data already exists (Matched by app_id),67daf76000f5576d756cda32,
ac130b6a-1048-4378-9fb5-df15aa2b9d7a,Updown.io,updownio,True,Skipped - pricing data already exists (Matched by app_id),67db13ba00f5576d75706812,
b8faae55-3cb6-43b9-8733-74881bce82ad,webCRM,webcrm,True,Skipped - pricing data already exists (Matched by app_id),67db13ba00f5576d7570681b,
7bcf072b-1340-426d-a681-1ab000a85efd,Pinboard,pinboard,True,Skipped - pricing data already exists (Matched by app_id),67db13c500f5576d757068ed,
db818ffd-7c87-44e1-80a7-a21d2c5d912e,Robly,robly,True,Skipped - pricing data already exists (Matched by app_id),67db13c500f5576d757068f4,
6518b913-d7a2-4bd0-8368-3cc64c26687a,Planning Center,planning-center,True,Skipped - pricing data already exists (Matched by app_id),67db052000f5576d756ea284,
d09e0d8e-790c-4c6d-aa4e-4a96fff3b7fe,PT Distinction,pt-distinction,True,Skipped - pricing data already exists (Matched by app_id),67db125a00f5576d75704676,
b0232ad6-e070-457c-8ce0-d50d9f5c507c,Fattura24,fattura24,True,Skipped - pricing data already exists (Matched by app_id),67db13a600f5576d757066f3,
